video_id,category,video_length,raw_video_file_length,text_mrr,video_mrr,mrr_delta,text_temporal_ndcg,video_temporal_ndcg,t_ndcg_delta,text_cos_sim,video_cos_sim,text_cos_sim_residual,video_cos_sim_residual,apcs_surprisal_nll,apcs_perplexity,video_surprisal_var,video_surprisal_avg,video_surprisal_max
TreadmillTV_3-clip-12,Scenery,60,62,0.35531872,0.27824123801518497,0.07707748198481501,0.7853303684651746,0.6586721161224458,0.12665825234272876,0.3103379551282051,0.8020293066898981,0.004214623931623933,0.39909534559895593,1.264892578125,3.9370945433775586,0.00734530296176672,0.108431376516819,0.5715316534042358
TreadmillTV_6-clip-2,Scenery,60,84,0.34778248,0.27037993090057455,0.07740254909942546,0.7759264989055141,0.6621821151823534,0.11374438372316076,0.22329768589743593,0.903656671444575,-0.022963431623931628,0.3357299913962682,1.1607991536458333,3.6502487401167554,0.0007087643607519567,0.0695105567574501,0.16355621814727783
TreadmillTV_9-clip-2,Scenery,60,192,0.36923648,0.26159774436038863,0.10763873563961135,0.7865633764892597,0.648473926340611,0.1380894501486487,0.2669224722222222,0.8824864303072294,0.02821565598290598,0.5059378296136856,1.17841796875,3.6140724241733553,0.0013846908695995808,0.09093628078699112,0.23483502864837646
USA-Military-Channel_0-clip-6,Military,60,67,0.36606286,0.28415451507510076,0.08190834492489923,0.7739360406374618,0.6656706674406434,0.10826537319681839,0.29689646367521366,0.849493515988191,0.016508555555555558,0.5388354919850826,1.1690185546875,4.438147093852361,0.006258633453398943,0.0944228395819664,0.43350666761398315
USA-Military-Channel_10-clip-2,Military,60,63,0.35677555999999994,0.27824123801518497,0.07853432198481497,0.7747987021134858,0.6549128292809423,0.11988587283254348,0.24182953846153848,0.8631718953450521,0.006951662393162394,0.3618051502853632,1.1994954427083333,3.7917629420757293,0.0023288626689463854,0.07131163030862808,0.21519577503204346
USA-Military-Channel_11-clip-2,Military,60,62,0.35793092000000004,0.27824123801518497,0.07968968198481508,0.777234965439825,0.6554714139711344,0.12176355146869056,0.27161212179487176,0.6853011548519135,-0.0028584700854700847,0.420308709765474,1.2653483072916667,4.1109765807787575,0.02911587432026863,0.21073012053966522,0.7272782325744629
Ultimate-Chase_3-clip-4,Action/Vehicle,60,63,0.34218339999999997,0.27824123801518497,0.063942161984815,0.7756759309538118,0.6589974547922142,0.11667847616159766,0.24878926709401708,0.7945108239849409,0.027489645299145302,0.6446172880629698,1.2763102213541666,4.05734462539355,0.021993527188897133,0.0996503010392189,0.7632518410682678
Ultimate-Chase_8-clip-0,Action/Vehicle,60,61,0.4207621,0.26159774436038863,0.1591643556396114,0.7836260317817171,0.645431281490169,0.13819475029154804,0.27366764743589744,0.7852117866277695,0.08832279914529914,0.6262730297942957,1.0347569783528645,3.280241523186366,0.02069852687418461,0.1476394534111023,0.8571503162384033
Ultimate-Chase_9-clip-0,Action/Vehicle,60,94,0.36789966,0.26159774436038863,0.10630191563961139,0.7775354435205375,0.6465201212064517,0.13101532231408575,0.24614005555555557,0.6325104578087727,0.029745604700854703,0.4045736537470172,1.2668375651041666,3.981406497955322,0.03560024872422218,0.1287592202425003,0.9744266867637634
WarLeaks-Military-Blog_9-clip-0,Military,60,72,0.39235926,0.2843470844791492,0.1080121755208508,0.7923308727706886,0.6721877936923736,0.12014307907831501,0.2224759487179487,0.7890113890171051,0.029209829059829058,0.4639872123176853,0.9068705240885416,2.979667937755585,0.02549837715923786,0.14852596819400787,0.9484766721725464
Weathershot_3-clip-1,Nature/Doc,60,67,0.36375756000000004,0.28415451507510076,0.07960304492489928,0.7765855948261888,0.662573896787065,0.11401169803912381,0.25251448290598294,0.7486584732929865,0.03895357478632478,0.41756845948596794,1.129541015625,3.4155830423037212,0.019846055656671524,0.16510449349880219,0.58315110206604
Weathershot_7-clip-0,Nature/Doc,60,90,0.34689196,0.26159774436038863,0.08529421563961137,0.7753554019763359,0.6510387710024067,0.1243166309739292,0.2155927199074074,0.6935529882709185,0.008616608796296294,0.44638814342518646,1.2961181640625,3.883859896659851,0.028814155608415604,0.16916996240615845,0.8722403049468994
Welker-Farms-Inc_3-clip-4,Farming,60,61,0.39885846,0.26159774436038863,0.1372607156396114,0.777520096498803,0.6452039078438563,0.13231618865494676,0.2297800324074074,0.41825030123194057,0.0021814768518518524,0.09843956065985061,0.5077588399251302,2.066702057917913,0.04706761613488197,0.46682241559028625,0.9287372827529907
